gene,log2FC,t_stat,p_value,p_adjusted
ZNF320,0.29123841804791045,2.781111307723967,0.0057055155131192845,1.0
JAM2,-0.29047882729458185,-2.773700818443755,0.00583423761723544,1.0
SGEF,-0.2903737189533935,-2.772675490630151,0.005852253386126738,1.0
SERPINA10,-0.2898392692416936,-2.767462326352947,0.0059446338602337535,1.0
DARC,-0.2892220516893811,-2.761442589078234,0.006052947627721475,1.0
P2RY6,0.2890486552727526,2.7597516060964327,0.006083693200690708,1.0
PAGE2,0.28835177609779267,2.7529561796017754,0.006208677654871183,1.0
PROK1,-0.2879300489768769,-2.7488443440457546,0.006285427139300797,1.0
C10orf35,0.2878376571331384,2.7479435728605677,0.006302354578921044,1.0
MYOCD,-0.28763487404116855,-2.7459666154919415,0.006339650429015919,1.0
BCO2,-0.28662818057882394,-2.736153530600233,0.006527745865089036,1.0
C4orf6,0.28570876357185404,2.727193109538832,0.006703884747105005,1.0
AQP10,0.28513456477031596,2.7215980167723024,0.006816034462151972,1.0
SLC35F3,0.28425571142815553,2.713035685455201,0.006990940495486888,1.0
ANGPTL1,-0.2839102693136773,-2.7096706207143115,0.007060780808661586,1.0
BAGE,0.28319526116981014,2.702706304754144,0.007207323824649323,1.0
ILDR2,0.2830215612879672,2.701014597485009,0.007243331997438493,1.0
RAB26,-0.28293989633383465,-2.7002192686156805,0.007260316619873541,1.0
TMEM54,0.28267035712928734,2.697594329500069,0.007316628429304423,1.0
GPX7,0.28240361975179173,2.69499682888127,0.0073727386806233045,1.0
NPAS1,0.2819475879757623,2.690556320024098,0.007469559278791332,1.0
GBP7,-0.2814209044284806,-2.685428391986997,0.007582791916421516,1.0
TMED7-TICAM2,0.2811699675748463,2.6829854167810856,0.007637278167266,1.0
ANKRD26P1,0.281142249600278,2.6827155806308807,0.007643317948066572,1.0
TSPAN15,0.2810238994887664,2.681563449489231,0.007669154660891281,1.0
TARP,-0.2809249653672059,-2.68060034794851,0.007690812647944572,1.0
SSX2,0.2802121357198629,2.6736617242328835,0.007848480509686898,1.0
MEP1B,-0.2800538393363841,-2.6721210319945325,0.007883882092882558,1.0
ITK,-0.2795678608596054,-2.6673913376798932,0.00799345869272707,1.0
ACSM3,-0.2794095647161244,-2.665850853179261,0.008029442870673018,1.0
TCL6,0.2793856715302888,2.665618337779574,0.008034886830870332,1.0
F9,-0.2793255807463949,-2.6650335668956324,0.008048592937078939,1.0
GPR97,0.2787357454505839,2.6592940680317136,0.008184237538611404,1.0
C1orf65,0.27867924896496166,2.6587443597108957,0.00819733629471822,1.0
C22orf45,-0.2785146313428999,-2.6571426624039023,0.008235609923768674,1.0
HSD17B13,-0.2771240507809136,-2.643614843037546,0.00856532644278695,1.0
TTPA,-0.27657101457731775,-2.6382359284530925,0.008699687543925388,1.0
CD1A,0.2760917730546945,2.633575261479367,0.008817633665925226,1.0
XAGE1D,0.275829083004067,2.6310207641422565,0.008882886430819118,1.0
SPARCL1,-0.2755764371390733,-2.6285640935772436,0.008946048538710682,1.0
SGCB,0.2749239995254213,2.6222205267074976,0.009111011427961568,1.0
UBXN10,-0.27463865006552457,-2.6194463774933237,0.00918400564895455,1.0
SLC22A10,-0.27446517112712754,-2.6177599112358525,0.009228636205581345,1.0
C7,-0.27159427218377047,-2.5898595292378728,0.009995734158981846,1.0
FXYD1,-0.27114191341072913,-2.5854648773116637,0.01012162766627156,1.0
CLEC9A,-0.2697382341106728,-2.571830806846826,0.010521273708674329,1.0
APOC2,-0.2694424494306542,-2.5689583206619093,0.010607249272078902,1.0
ASTN1,-0.26848864466908196,-2.55969674436151,0.010888743806689182,1.0
VCX3B,0.26822918606115465,2.5571776799552395,0.010966452282427923,1.0
CYP2E1,-0.2668856912896592,-2.5441359155205556,0.01137673343930226,1.0
TMEM178,-0.26673676625545384,-2.5426904830215635,0.011423037389759154,1.0
FAM65B,-0.2665753935860974,-2.541124273836971,0.011473399947936464,1.0
TMEM100,-0.2664167289630381,-2.5395843906858784,0.011523108820022561,1.0
APOH,-0.26573954727484206,-2.533012750024456,0.011737411552279217,1.0
NAP1L6,0.2657152310536404,2.5327767931761684,0.011745171754727647,1.0
HTR1D,0.26513030752293887,2.5271012147676295,0.011933213674159414,1.0
HSPB8,0.2648484952287802,2.5243670023377627,0.01202475601752456,1.0
BRSK2,0.2646437400060383,2.5223805142038476,0.012091655833894582,1.0
RGS6,-0.2641775390799038,-2.5178578523025053,0.01224520457532672,1.0
CELF4,0.2630739026018257,2.507153045322482,0.01261557627412449,1.0
ZG16B,0.2619930436540957,2.496671472605396,0.012987840355680194,1.0
THEMIS,-0.26073036581908354,-2.484429607516177,0.013434951187570253,1.0
PYHIN1,-0.2601489633927808,-2.478793851626386,0.013645339695855957,1.0
C14orf162,-0.25857770055961077,-2.463566257061867,0.014228488330348864,1.0
ZNF611,0.25742776341896767,2.452424868586613,0.01466903483567575,1.0
IL33,-0.25716558295038777,-2.4498850348296726,0.014771137760742311,1.0
CBFA2T3,-0.25672920600127247,-2.4456579914255783,0.01494246253000099,1.0
DCAF8L1,0.2561929700493849,2.440464132846428,0.015155378471691065,1.0
ACSM5,-0.2550033953096893,-2.428944142680039,0.01563722634521355,1.0
ZNF521,-0.25493231015036355,-2.4282558376032957,0.015666440013176953,1.0
PLN,-0.25486387112085684,-2.427593152876288,0.01569461182638933,1.0
ALPL,-0.2544892731199265,-2.423966149568404,0.015849595853958617,1.0
ZAP70,-0.25407245379878407,-2.4199306604733284,0.016023621855825353,1.0
MMP3,0.2536705173749281,2.4160395650637247,0.016193016304792883,1.0
SYNPO2,-0.2530354792629783,-2.409892467224579,0.016463844682330163,1.0
TCF21,-0.25080875812219516,-2.3883439918563125,0.01744503865871642,1.0
CD69,-0.2502376020068825,-2.382818272265266,0.017704798378109548,1.0
CCDC158,-0.2500464668644922,-2.3809692486178715,0.017792476469800127,1.0
C15orf27,0.24921828352175796,2.3729582495814925,0.018176775400387535,1.0
GPR171,-0.24823159483686758,-2.363415684265052,0.018644055822471382,1.0
CYP11A1,-0.24665086684554471,-2.3481316951713955,0.019414485105946375,1.0
PDZD4,-0.24644917126500315,-2.346181845069123,0.01951475449294556,1.0
LRRC2,-0.2463848905604208,-2.345560437379298,0.019546805177504786,1.0
CXCL3,0.24580826729257407,2.33998650666461,0.019836365657543445,1.0
FGGY,-0.2451595476986972,-2.333716378797302,0.020166581599788895,1.0
EOMES,-0.244343863679077,-2.3258335573028233,0.02058855768263159,1.0
SAA4,-0.244186790638602,-2.324315725757201,0.020670690740293835,1.0
AACSL,0.2439102854521959,2.321643918409359,0.020815964946659507,1.0
KCNA3,-0.24322636341988935,-2.3150359098770057,0.02117910686195422,1.0
PCDHGB2,-0.24312491705689615,-2.3140558084661493,0.021233437431849224,1.0
SPNS2,-0.24144793461091155,-2.2978567707363213,0.022149230187994032,1.0
APCDD1,0.24129091961967208,2.2963403133926246,0.022236701701870105,1.0
TNNI3,0.24006816092542013,2.284532408928681,0.02292817910045969,1.0
ABCC8,0.23961080515868516,2.2801165071305007,0.023191555019353403,1.0
IL28RA,-0.23853134163978904,-2.269695438754544,0.023823576078011017,1.0
KCNK1,-0.23764567263022918,-2.2611467762815636,0.024353188971955625,1.0
FBLN2,-0.23745814537227122,-2.2593368995256764,0.024466621088060848,1.0
GPR64,0.23713751289332047,2.2562425306504963,0.024661622592331713,1.0
PI16,-0.23675307996612485,-2.2525326798026675,0.024897191670405744,1.0
RNF157,0.23587845945392424,2.2440933664840372,0.025440373916434927,1.0
CYP2S1,0.23478090932130802,2.233504861394144,0.026136427080500752,1.0
CSPG5,0.23437105289447135,2.2295513486111194,0.026400524405074066,1.0
HGFAC,-0.23436546342304632,-2.229497425647073,0.026404142443225004,1.0
PPP1R1C,-0.23391291980692241,-2.2251324911465225,0.026698444453777045,1.0
CXCR6,-0.2331806804800789,-2.2180705400906304,0.02718061597792766,1.0
SLC7A2,-0.2325012350958932,-2.2115185711796297,0.02763469813675667,1.0
PPL,-0.23221058410416678,-2.2087160320061394,0.027830924581186352,1.0
CIDEC,0.2319805552243388,2.2064981244477755,0.027987070718370685,1.0
ITGB1BP2,-0.2316872373225403,-2.2036701378398442,0.028187267434026483,1.0
MT1X,-0.23040548069607733,-2.191313925942058,0.029076582288606843,1.0
IL1RAPL2,-0.23007073646577508,-2.1880874377024155,0.029312757728201348,1.0
GP1BA,-0.2294595198252778,-2.1821966003055673,0.029748238054618747,1.0
PRKCQ,-0.22941325458414868,-2.1817507275186667,0.029781425463570873,1.0
TRAT1,-0.22774588132563542,-2.1656840983861225,0.03099882240356296,1.0
MST1R,0.22488670954579187,2.138144225923841,0.03318543689494747,1.0
BMX,-0.22282793572460213,-2.118322248205713,0.03484015494930346,1.0
ITM2A,-0.22265795074408817,-2.116685933256928,0.0349798608972595,1.0
CFHR1,-0.22217727661646036,-2.112059105626828,0.035377493920787796,1.0
FAM5C,0.22079697722607022,2.0987748538744944,0.03654074434486788,1.0
SSX3,0.21951731732479796,2.0864619275524268,0.037648011890967836,1.0
SH2D1A,-0.21842765062024372,-2.0759791985856055,0.038613167049526914,1.0
MAP7D3,0.21791805580657075,2.0710774864909207,0.03907166929272274,1.0
GJA5,-0.21593931512493952,-2.052048204703193,0.04089590981383818,1.0
STEAP3,-0.21467804986847583,-2.0399220183568016,0.042095800316810046,1.0
ACTL8,0.2142480318397274,2.0357882610688027,0.04251161624311369,1.0
EFHA2,-0.21387978507664132,-2.03224855089218,0.04287044429727889,1.0
SLC28A1,-0.212992168076359,-2.023717333353121,0.04374585216825369,1.0
LILRA3,0.21263941771865688,2.0203272667006233,0.04409789960729476,1.0
GNG4,0.21212386918061826,2.0153729804930647,0.044616703802540646,1.0
ZSWIM5,0.21186004570458783,2.012837873081091,0.044884169715846856,1.0
SERPINA4,-0.21183270249268996,-2.0125751342080136,0.044911967419557254,1.0
PLA2G5,-0.20973753401572348,-1.992446316767907,0.047085366362779685,1.0
MAMDC2,-0.2093849045331853,-1.9890591770515238,0.04745968734497556,1.0
TRPM8,-0.20614987753457448,-1.9579943535245938,0.051011395962276516,1.0
VAT1L,0.20608456326998906,1.9573673269402212,0.05108532646945567,1.0
LOC283070,-0.20548151678232252,-1.9515782971005566,0.051772156140537796,1.0
ZNF662,-0.20285508473655728,-1.926371810721591,0.05485382719359263,1.0
ABCA10,-0.2023861288712524,-1.921872208328658,0.055419783289707585,1.0
PARK2,-0.20064792078752247,-1.9051970373036344,0.05755995317653253,1.0
SLC6A16,-0.20015036333249142,-1.900424626831201,0.058185018187338414,1.0
HOXC6,0.1991001031855838,1.890352054840025,0.05952287269683143,1.0
FCRL3,-0.19748857318212149,-1.874899710519907,0.06162502611057512,1.0
CCR7,-0.19741612555459795,-1.874205126952425,0.06172094941981952,1.0
PATL2,-0.19692070451345212,-1.8694555290852997,0.06238020906599393,1.0
MS4A1,-0.19546937311177642,-1.8555436376769305,0.06434495932291744,1.0
GREM2,-0.1922678338772254,-1.824865514480382,0.06885921884195012,1.0
IL7R,-0.19174295532238006,-1.8198373454832462,0.0696234666572207,1.0
CD5,-0.18391307558599596,-1.7448745621308948,0.08186960937174592,1.0
UBASH3A,-0.18286182182668753,-1.7348162351733807,0.08363884877092997,1.0
C6orf141,0.18282735878564316,1.7344865169514636,0.08369736776633807,1.0
KCTD14,0.17844875368668645,1.69260818238842,0.09140497536394765,1.0
SLC24A5,0.1763483375178101,1.6725279942454139,0.0952987975455541,1.0
MYH11,-0.1755192943677475,-1.6646038107890488,0.09687165545151831,1.0
UNC5A,0.17467435281823374,1.656528570393296,0.09849587606386506,1.0
CGREF1,0.1741509526925109,1.6515268049530885,0.09951281482968291,1.0
DCAF8L2,0.17132377690881712,1.6245154253818732,0.10515084673723216,1.0
DOK5,-0.17063482465518748,-1.6179345557404952,0.10656232932862625,1.0
HOXC9,0.1675719447950811,1.5886849796344649,0.11301921449785542,1.0
EPHX3,0.16641015638168524,1.5775932427237165,0.11554722518329177,1.0
GLTPD2,-0.16187484774819366,-1.5343095099347253,0.12584173145500183,1.0
ARRDC4,-0.15943710891687402,-1.5110543894253667,0.13166169625505175,1.0
SKAP1,-0.154103619881913,-1.4601985925532412,0.14511741340615053,1.0
MSL3L2,0.15334451138298172,1.4529629513248286,0.14711490385772552,1.0
FAAH2,-0.1527485910214038,-1.4472832264291338,0.14869760125154494,1.0
GFRA3,0.14769427310151928,1.3991260192235708,0.1626458547440637,1.0
FBXL21,-0.1437166361400677,-1.3612465180924032,0.1742967685696894,1.0
GLT8D2,-0.1432235330159536,-1.356551790678329,0.17578329674418683,1.0
LOC100233209,-0.14218061305692037,-1.3466231984434496,0.17895830586144626,1.0
HLA-J,-0.13914197163367284,-1.317701662743002,0.18845087895384235,1.0
JPH3,-0.13255993330293991,-1.2550857799823363,0.21027087979818868,1.0
SOX8,-0.1274916612990144,-1.2068988010207222,0.2282724470246571,1.0
FATE1,0.12605133401557805,1.1932091108509808,0.23358207670773545,1.0
PZP,-0.12391926723154932,-1.1729481715867731,0.24160081306376113,1.0
TMEM74,0.12320375567411607,1.1661496081715408,0.24433460393721174,1.0
MIAT,-0.11888020014669791,-1.1250780781540033,0.2613139070821323,1.0
CAMK1D,-0.11060152957848435,-1.0464789616372847,0.2960499449626946,1.0
CPXM2,-0.10728698037024142,-1.015025509931695,0.310783005653383,1.0
APLN,0.106911101494049,1.0114591418750833,0.3124836769384623,1.0
RFPL1S,0.0983352651413248,0.9301195174189368,0.3529394776475048,1.0
SPTBN2,-0.0974615632194146,-0.9218356551510656,0.35723859926283463,1.0
WDR86,-0.09552321240305016,-0.9034593922686202,0.3668930507515399,1.0
MGAT5B,-0.0946974092885807,-0.8956312636769814,0.3710549121307237,1.0
DDX53,0.09387090570964374,0.8877969549241351,0.37524939187940254,1.0
ZNF560,0.09349960328359416,0.8842775836891791,0.3771431975610904,1.0
ATP1A3,-0.09315460499050215,-0.8810076165742906,0.3789080902008345,1.0
GCK,-0.09115735340048209,-0.862078785780914,0.38922448343337734,1.0
LOC619207,-0.08941946669680223,-0.8456101910153228,0.39833822420372034,1.0
LCN10,-0.08476024219022466,-0.8014677608091633,0.42339551427716593,1.0
PAIP2B,-0.07843369030528828,-0.7415496216652862,0.4588491591097037,1.0
MBL1P,-0.07510347263134763,-0.7100185753065156,0.47815743258040466,1.0
PITPNM3,-0.07448473420154245,-0.7041609209250298,0.4817929107253702,1.0
CACNG1,0.0743335802594075,0.7027299636155563,0.4826833054213515,1.0
KIAA0125,-0.0709626037352012,-0.6708204032885352,0.5027699221889442,1.0
PLCB4,-0.06513419047198404,-0.6156622271054988,0.5385108683127852,1.0
LOC389332,-0.05907412178018888,-0.5583284333338221,0.5769711050166878,1.0
C16orf73,-0.0563225090340114,-0.532300857257101,0.5948496920626304,1.0
SCML4,-0.050603914385085116,-0.47821805946798673,0.6327885408973242,1.0
TSPAN2,-0.01515002171248616,-0.14312917300521125,0.8862691423880953,1.0
